UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,AvgTimePerSession,EngagementPerVideo
629,23,1,Barzil,75778,True,False,Artist,1,1,224,2,2691,ASMR,28,2389,9,6,31,37,Evening,5,5,Entertainment,Tablet,iOS,4:25 PM,7,3,At home,Wi-Fi,112.0,77.06451612903226
630,48,1,Pakistan,57772,True,True,Students,1,3,49,14,4092,Pranks,11,5924,3,28,6,45,Afternoon,4,6,Habit,Smartphone,iOS,5:45 PM,6,4,At home,Wi-Fi,3.5,987.3333333333334
631,36,0,Mexico,78478,True,False,Labor/Worker,1,2,35,17,7283,Entertainment,13,8495,5,16,4,90,Morning,7,3,Boredom,Computer,iOS,9:55 AM,9,1,At home,Mobile Data,2.0588235294117645,2123.75
632,61,0,Barzil,84353,True,True,Engineer,0,3,36,1,9434,Jokes/Memes,27,763,5,10,43,8,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data,36.0,17.74418604651163
633,56,0,United States,46762,False,False,Artist,1,1,199,9,6250,Entertainment,8,7541,9,4,29,40,Morning,7,3,Entertainment,Smartphone,Android,9:55 AM,9,1,At home,Mobile Data,22.11111111111111,260.0344827586207
634,44,1,India,33283,False,True,Labor/Worker,0,1,92,19,691,Gaming,10,815,4,13,42,97,Afternoon,4,6,Habit,Smartphone,Android,5:45 PM,6,4,At school,Mobile Data,4.842105263157895,19.404761904761905
635,27,1,Philippines,83922,True,True,Labor/Worker,1,1,179,4,8720,Jokes/Memes,8,6255,1,10,3,93,Afternoon,4,6,Entertainment,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data,44.75,2085.0
636,43,1,United States,59420,True,True,Engineer,0,3,176,8,1496,Trends,20,877,5,21,1,5,Evening,5,5,Habit,Smartphone,iOS,4:25 PM,7,3,At school,Mobile Data,22.0,877.0
637,36,1,Pakistan,75568,True,True,Waiting staff,1,4,197,13,893,ASMR,8,7173,1,14,44,28,Evening,5,5,Habit,Tablet,MacOS,4:25 PM,7,3,At school,Mobile Data,15.153846153846153,163.02272727272728
638,56,1,India,40219,False,False,Waiting staff,1,3,178,4,8579,ASMR,9,7073,6,9,15,81,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At work,Mobile Data,44.5,471.53333333333336
639,20,0,Philippines,77169,True,True,Waiting staff,1,4,298,9,9442,Life Hacks,7,4798,7,11,47,87,Night,1,9,Habit,Smartphone,iOS,10:15 PM,3,7,At work,Mobile Data,33.111111111111114,102.08510638297872
640,62,0,United States,94965,True,False,driver,1,1,238,9,5874,Trends,14,6989,1,23,21,9,Night,1,9,Habit,Smartphone,Windows,10:15 PM,3,7,At work,Mobile Data,26.444444444444443,332.8095238095238
641,30,2,United States,66840,True,True,driver,1,2,106,18,4504,ASMR,28,5039,4,18,46,2,Afternoon,4,6,Habit,Tablet,MacOS,5:45 PM,6,4,At school,Mobile Data,5.888888888888889,109.54347826086956
642,45,1,India,64695,True,False,Students,1,4,25,12,898,Jokes/Memes,2,9771,9,11,31,63,Afternoon,4,6,Procrastination,Tablet,iOS,5:45 PM,6,4,At work,Mobile Data,2.0833333333333335,315.19354838709677
643,37,1,United States,97988,True,True,Engineer,1,1,288,10,711,Gaming,25,6324,1,17,7,96,Evening,5,5,Habit,Smartphone,Windows,4:25 PM,7,3,At school,Wi-Fi,28.8,903.4285714285714
644,45,0,Philippines,78342,True,False,Students,1,1,144,11,3696,Trends,11,9395,9,2,17,51,Evening,5,5,Habit,Computer,Android,4:25 PM,7,3,At home,Mobile Data,13.090909090909092,552.6470588235294
645,25,0,United States,38951,False,True,Labor/Worker,1,4,35,7,2687,Jokes/Memes,8,2823,8,3,19,31,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At home,Wi-Fi,5.0,148.57894736842104
646,58,2,India,21307,False,False,Students,1,2,21,9,7189,ASMR,13,5287,5,11,39,7,Evening,5,5,Procrastination,Tablet,Android,4:25 PM,7,3,At work,Wi-Fi,2.3333333333333335,135.56410256410257
647,56,1,India,55428,True,True,Labor/Worker,1,1,81,6,5779,Jokes/Memes,21,3285,6,18,3,30,Afternoon,4,6,Entertainment,Tablet,Android,5:45 PM,6,4,At school,Wi-Fi,13.5,1095.0
648,18,0,India,95774,True,False,Waiting staff,1,4,142,19,7769,Entertainment,15,7433,7,27,30,58,Night,1,9,Boredom,Tablet,Android,10:15 PM,3,7,At home,Mobile Data,7.473684210526316,247.76666666666668
649,20,1,Vietnam,58975,True,True,Students,0,2,115,16,5014,ASMR,28,6174,4,3,35,3,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At work,Mobile Data,7.1875,176.4
650,30,0,Germany,21140,False,False,Labor/Worker,1,2,229,15,4513,Pranks,3,4826,6,26,29,51,Night,1,9,Habit,Tablet,Android,10:15 PM,3,7,At school,Mobile Data,15.266666666666667,166.41379310344828
651,45,1,United States,44842,False,True,Labor/Worker,1,1,186,7,416,Life Hacks,23,3664,7,15,14,56,Night,1,9,Entertainment,Tablet,Android,10:15 PM,3,7,Commuting,Mobile Data,26.571428571428573,261.7142857142857
652,42,1,United States,46421,False,False,Cashier,1,3,291,16,9664,Vlogs,14,497,6,11,35,73,Afternoon,4,6,Entertainment,Tablet,Android,5:45 PM,6,4,At work,Mobile Data,18.1875,14.2
653,50,1,Barzil,21708,False,True,Artist,1,3,142,5,4181,Vlogs,15,7641,6,11,28,10,Evening,5,5,Habit,Smartphone,Windows,4:25 PM,7,3,At home,Mobile Data,28.4,272.89285714285717
654,55,0,United States,23630,False,False,Waiting staff,0,1,31,16,4263,Jokes/Memes,2,4643,2,28,30,61,Night,1,9,Boredom,Tablet,Android,10:15 PM,3,7,Commuting,Wi-Fi,1.9375,154.76666666666668
655,23,1,Pakistan,39595,False,True,Students,1,2,278,1,2516,Vlogs,29,5056,5,28,26,50,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data,278.0,194.46153846153845
656,61,2,United States,96021,True,True,Students,1,1,170,19,9288,Pranks,19,131,3,25,7,47,Night,1,9,Boredom,Tablet,iOS,10:15 PM,3,7,At school,Mobile Data,8.947368421052632,18.714285714285715
657,62,1,India,48308,False,True,Labor/Worker,1,4,116,5,9002,Life Hacks,12,5443,7,20,39,90,Afternoon,4,6,Procrastination,Computer,iOS,5:45 PM,6,4,At home,Mobile Data,23.2,139.56410256410257
658,49,1,United States,64789,True,True,Students,1,3,288,7,5641,Gaming,25,857,4,28,31,1,Night,1,9,Boredom,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data,41.142857142857146,27.64516129032258
659,62,0,Vietnam,75690,True,False,Labor/Worker,1,4,244,19,6617,Pranks,20,8712,1,25,5,94,Evening,5,5,Procrastination,Tablet,iOS,4:25 PM,7,3,At school,Wi-Fi,12.842105263157896,1742.4
660,64,1,India,46086,False,True,Labor/Worker,1,1,27,5,993,Gaming,4,8221,6,11,35,57,Evening,5,5,Procrastination,Smartphone,Windows,4:25 PM,7,3,At home,Mobile Data,5.4,234.88571428571427
661,38,0,Mexico,36859,False,False,Waiting staff,1,1,251,17,9474,Vlogs,3,6147,6,19,47,38,Night,1,9,Habit,Tablet,Android,10:15 PM,3,7,At work,Wi-Fi,14.764705882352942,130.7872340425532
662,33,1,India,27684,False,True,Cashier,1,2,126,8,4371,Life Hacks,5,4604,7,28,14,62,Afternoon,4,6,Habit,Tablet,iOS,5:45 PM,6,4,At home,Mobile Data,15.75,328.85714285714283
663,38,1,Japan,21207,False,False,Students,1,2,295,1,1774,Trends,3,9452,8,1,36,79,Night,1,9,Habit,Computer,Android,10:15 PM,3,7,At school,Mobile Data,295.0,262.55555555555554
664,28,1,Philippines,66099,True,True,Manager,1,2,291,2,3562,Life Hacks,25,1558,3,27,27,89,Evening,5,5,Procrastination,Tablet,MacOS,4:25 PM,7,3,Commuting,Mobile Data,145.5,57.7037037037037
665,54,1,United States,87496,True,False,Students,1,4,153,15,3817,Jokes/Memes,15,15,6,5,24,70,Afternoon,4,6,Procrastination,Computer,Android,5:45 PM,6,4,At work,Mobile Data,10.2,0.625
666,53,2,Philippines,86093,True,True,Students,1,2,214,18,6634,ASMR,19,3605,2,10,40,82,Evening,5,5,Boredom,Computer,iOS,4:25 PM,7,3,At school,Mobile Data,11.88888888888889,90.125
667,52,1,Indonesia,49689,False,False,Labor/Worker,1,1,48,11,1757,Life Hacks,2,1607,9,10,29,65,Afternoon,4,6,Entertainment,Tablet,Windows,5:45 PM,6,4,At work,Wi-Fi,4.363636363636363,55.41379310344828
668,36,0,Pakistan,68651,True,True,driver,0,2,163,10,2374,ASMR,12,5935,2,14,45,62,Afternoon,4,6,Habit,Tablet,Windows,5:45 PM,6,4,At work,Mobile Data,16.3,131.88888888888889
669,37,1,United States,33893,False,False,Students,0,3,185,4,2577,Life Hacks,5,2016,3,2,22,56,Night,1,9,Entertainment,Tablet,MacOS,10:15 PM,3,7,Commuting,Mobile Data,46.25,91.63636363636364
670,35,1,Pakistan,86418,True,True,Students,0,2,250,5,9084,Jokes/Memes,22,3574,2,4,8,67,Morning,7,3,Entertainment,Tablet,Android,9:55 AM,9,1,At home,Mobile Data,50.0,446.75
671,64,1,Philippines,80011,True,False,Waiting staff,0,4,143,4,4185,Pranks,17,7274,9,2,15,17,Night,1,9,Entertainment,Tablet,Windows,10:15 PM,3,7,At school,Mobile Data,35.75,484.93333333333334
672,58,1,India,58635,True,True,Students,1,3,55,13,8900,Vlogs,14,9935,1,18,49,8,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At school,Wi-Fi,4.230769230769231,202.75510204081633
673,31,1,Japan,76115,True,False,Waiting staff,1,3,59,13,2398,Entertainment,28,3791,5,13,5,60,Morning,7,3,Entertainment,Smartphone,Windows,9:55 AM,9,1,At school,Mobile Data,4.538461538461538,758.2
674,32,1,India,98405,True,True,Waiting staff,1,3,175,18,5970,Entertainment,27,6406,1,19,4,40,Evening,5,5,Habit,Computer,Windows,4:25 PM,7,3,At work,Mobile Data,9.722222222222221,1601.5
675,48,1,Mexico,92702,True,False,Students,1,4,115,2,4536,Gaming,22,1088,5,5,11,81,Night,1,9,Habit,Tablet,Android,10:15 PM,3,7,At work,Mobile Data,57.5,98.9090909090909
676,18,1,Japan,98518,True,True,Labor/Worker,1,1,225,16,6884,Pranks,10,1361,8,20,18,89,Morning,7,3,Procrastination,Smartphone,MacOS,9:55 AM,9,1,At work,Mobile Data,14.0625,75.61111111111111
677,20,1,Japan,92805,True,True,Students,1,2,155,1,8128,Life Hacks,3,4473,8,2,42,62,Night,1,9,Entertainment,Tablet,MacOS,10:15 PM,3,7,At school,Mobile Data,155.0,106.5
678,33,0,India,78954,True,True,Teacher,1,3,81,19,9169,Jokes/Memes,4,5294,8,11,49,41,Night,1,9,Boredom,Tablet,Android,10:15 PM,3,7,Commuting,Wi-Fi,4.2631578947368425,108.04081632653062
679,40,0,India,48064,False,True,Artist,1,3,282,9,735,Pranks,6,7106,2,26,30,12,Morning,7,3,Boredom,Smartphone,iOS,9:55 AM,9,1,At school,Mobile Data,31.333333333333332,236.86666666666667
680,28,1,Vietnam,99063,True,False,Manager,1,3,256,3,633,Vlogs,24,7319,8,18,15,93,Afternoon,4,6,Entertainment,Smartphone,iOS,5:45 PM,6,4,At work,Mobile Data,85.33333333333333,487.93333333333334
681,29,2,Philippines,22454,False,True,Manager,0,1,195,7,4269,Life Hacks,25,8667,5,6,6,89,Night,1,9,Habit,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data,27.857142857142858,1444.5
682,27,0,India,40878,False,False,Labor/Worker,1,1,79,10,4100,Life Hacks,22,9481,1,23,16,54,Evening,5,5,Habit,Computer,Windows,4:25 PM,7,3,Commuting,Wi-Fi,7.9,592.5625
683,49,1,Pakistan,71098,True,True,Labor/Worker,1,4,159,1,2902,Entertainment,16,8520,7,28,47,89,Afternoon,4,6,Habit,Smartphone,MacOS,5:45 PM,6,4,At school,Mobile Data,159.0,181.27659574468086
684,33,1,India,82154,True,False,Teacher,1,1,255,10,1664,ASMR,7,1186,6,10,40,93,Morning,7,3,Boredom,Smartphone,Android,9:55 AM,9,1,At work,Wi-Fi,25.5,29.65
685,25,1,Pakistan,32991,False,True,Students,0,2,271,9,5592,Entertainment,15,3414,5,22,9,11,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At school,Mobile Data,30.11111111111111,379.3333333333333
686,55,0,Vietnam,88344,True,False,driver,1,4,35,15,3873,Pranks,21,5486,1,23,43,60,Night,1,9,Boredom,Smartphone,Android,10:15 PM,3,7,At work,Wi-Fi,2.3333333333333335,127.5813953488372
687,29,1,Mexico,56593,True,True,driver,1,4,149,15,1055,Jokes/Memes,28,3536,1,17,34,68,Evening,5,5,Habit,Tablet,Android,4:25 PM,7,3,At school,Mobile Data,9.933333333333334,104.0
688,41,1,United States,56304,True,False,Students,1,2,108,3,8573,Gaming,25,1773,6,22,27,78,Night,1,9,Procrastination,Computer,Windows,10:15 PM,3,7,Commuting,Mobile Data,36.0,65.66666666666667
689,45,0,Vietnam,50386,True,True,Waiting staff,1,2,287,5,3083,Pranks,20,5415,7,11,13,46,Evening,5,5,Procrastination,Smartphone,Android,4:25 PM,7,3,At home,Wi-Fi,57.4,416.53846153846155
690,25,0,Germany,75220,True,False,Students,1,2,60,9,8008,ASMR,26,2558,1,19,36,38,Evening,5,5,Boredom,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data,6.666666666666667,71.05555555555556
691,45,1,Barzil,89338,True,True,Students,1,4,160,9,9785,Life Hacks,11,5907,9,17,27,61,Night,1,9,Procrastination,Smartphone,Android,10:15 PM,3,7,At home,Wi-Fi,17.77777777777778,218.77777777777777
692,53,1,India,41083,False,False,Waiting staff,0,4,113,7,4262,Pranks,22,5079,4,24,9,17,Morning,7,3,Boredom,Smartphone,Android,9:55 AM,9,1,At work,Wi-Fi,16.142857142857142,564.3333333333334
693,43,2,Mexico,38354,False,True,Students,1,4,98,12,2390,Vlogs,21,9454,5,4,5,66,Night,1,9,Boredom,Computer,Android,10:15 PM,3,7,At home,Mobile Data,8.166666666666666,1890.8
694,25,0,Germany,42190,False,False,Waiting staff,1,2,150,9,3554,Jokes/Memes,1,6724,2,26,22,72,Afternoon,4,6,Entertainment,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data,16.666666666666668,305.6363636363636
695,45,0,Indonesia,26142,False,True,Cashier,1,2,222,6,5139,Life Hacks,5,5420,8,24,31,36,Evening,5,5,Boredom,Computer,MacOS,4:25 PM,7,3,At home,Wi-Fi,37.0,174.83870967741936
696,45,0,Mexico,48398,False,False,Teacher,0,3,242,2,9400,Life Hacks,13,3291,2,26,3,74,Night,1,9,Entertainment,Smartphone,Android,10:15 PM,3,7,At work,Mobile Data,121.0,1097.0
697,54,2,India,71971,True,True,Cashier,0,1,192,9,545,Gaming,21,9210,3,14,30,7,Evening,5,5,Entertainment,Tablet,Android,4:25 PM,7,3,At home,Wi-Fi,21.333333333333332,307.0
698,58,1,India,61862,True,True,Artist,1,3,260,17,3664,Vlogs,14,9981,9,27,21,16,Afternoon,4,6,Entertainment,Tablet,Android,5:45 PM,6,4,At work,Mobile Data,15.294117647058824,475.2857142857143
699,53,1,Vietnam,73410,True,True,Students,1,2,18,1,2240,Life Hacks,9,3524,2,20,35,14,Evening,5,5,Boredom,Computer,MacOS,4:25 PM,7,3,Commuting,Mobile Data,18.0,100.68571428571428
700,44,0,Barzil,39503,False,True,Cashier,1,4,88,19,3774,Gaming,17,3504,6,4,6,80,Evening,5,5,Boredom,Tablet,Android,4:25 PM,7,3,At school,Wi-Fi,4.631578947368421,584.0
701,34,0,Mexico,68456,True,False,Students,0,2,61,6,2628,Vlogs,15,8998,4,28,28,25,Afternoon,4,6,Procrastination,Computer,iOS,5:45 PM,6,4,At home,Wi-Fi,10.166666666666666,321.35714285714283
702,26,1,Philippines,28016,False,True,Students,0,1,278,5,6619,Life Hacks,21,5989,7,14,32,4,Night,1,9,Boredom,Smartphone,Windows,10:15 PM,3,7,At home,Wi-Fi,55.6,187.15625
703,50,2,India,22384,False,False,Cashier,1,3,235,2,6781,Jokes/Memes,7,2666,6,26,42,29,Evening,5,5,Entertainment,Computer,Android,4:25 PM,7,3,At home,Mobile Data,117.5,63.476190476190474
704,37,1,United States,82320,True,True,Students,1,3,60,9,8016,Trends,27,8596,9,4,37,56,Night,1,9,Boredom,Computer,Android,10:15 PM,3,7,At school,Wi-Fi,6.666666666666667,232.32432432432432
705,30,1,Vietnam,35072,False,False,Students,0,4,195,14,3131,Jokes/Memes,22,7140,9,6,25,6,Night,1,9,Habit,Smartphone,iOS,10:15 PM,3,7,At home,Wi-Fi,13.928571428571429,285.6
706,45,1,India,60510,True,True,driver,1,3,43,4,97,Vlogs,22,8785,4,9,32,1,Evening,5,5,Habit,Tablet,MacOS,4:25 PM,7,3,At home,Mobile Data,10.75,274.53125
707,46,1,Barzil,68933,True,False,Labor/Worker,1,3,239,4,3859,Trends,12,6895,1,21,35,39,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At school,Mobile Data,59.75,197.0
708,30,0,United States,41826,False,True,Labor/Worker,0,2,140,15,2709,Entertainment,23,4107,2,12,22,1,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At home,Mobile Data,9.333333333333334,186.6818181818182
709,63,0,Mexico,88026,True,False,Labor/Worker,1,3,129,8,5398,Pranks,6,3280,8,29,24,63,Night,1,9,Procrastination,Tablet,iOS,10:15 PM,3,7,At home,Wi-Fi,16.125,136.66666666666666
710,52,1,Philippines,45518,False,True,Artist,1,3,256,4,6153,Life Hacks,21,2212,8,26,39,57,Night,1,9,Boredom,Smartphone,iOS,10:15 PM,3,7,At home,Wi-Fi,64.0,56.717948717948715
711,23,1,Mexico,44045,False,False,Waiting staff,1,3,201,16,457,Entertainment,16,8078,2,8,30,67,Afternoon,4,6,Procrastination,Smartphone,Android,5:45 PM,6,4,At school,Wi-Fi,12.5625,269.26666666666665
712,35,2,Japan,70876,True,True,Students,1,4,219,4,5915,Life Hacks,26,9734,4,24,32,65,Evening,5,5,Entertainment,Tablet,iOS,4:25 PM,7,3,At home,Mobile Data,54.75,304.1875
713,22,1,Barzil,71919,True,False,Waiting staff,1,4,112,16,4369,Entertainment,5,7601,1,4,31,65,Evening,5,5,Habit,Smartphone,Android,4:25 PM,7,3,At work,Mobile Data,7.0,245.19354838709677
714,64,2,Germany,47103,False,True,Students,1,2,142,12,4089,Vlogs,9,613,7,27,23,21,Night,1,9,Entertainment,Smartphone,Android,10:15 PM,3,7,At home,Mobile Data,11.833333333333334,26.652173913043477
715,42,0,India,56188,True,False,Artist,1,3,148,16,9224,Entertainment,14,868,4,26,40,30,Morning,7,3,Boredom,Computer,Windows,9:55 AM,9,1,At school,Mobile Data,9.25,21.7
716,19,1,Philippines,25845,False,True,Labor/Worker,1,4,130,19,8400,ASMR,8,811,8,25,33,96,Evening,5,5,Entertainment,Tablet,Windows,4:25 PM,7,3,At home,Mobile Data,6.842105263157895,24.575757575757574
717,27,0,India,56674,True,False,driver,1,4,103,8,1938,Jokes/Memes,14,4862,9,25,25,33,Night,1,9,Habit,Tablet,iOS,10:15 PM,3,7,At school,Mobile Data,12.875,194.48
718,47,0,Mexico,39337,False,True,Waiting staff,1,2,138,6,1147,Vlogs,12,4177,9,5,36,48,Morning,7,3,Procrastination,Tablet,Android,9:55 AM,9,1,At home,Mobile Data,23.0,116.02777777777777
719,62,0,India,42313,False,True,driver,1,1,100,10,5153,Vlogs,10,1744,3,6,24,22,Evening,5,5,Boredom,Smartphone,Windows,4:25 PM,7,3,At school,Mobile Data,10.0,72.66666666666667
720,22,2,Mexico,46943,False,True,Students,0,3,101,5,4300,Life Hacks,20,2256,5,5,31,94,Afternoon,4,6,Entertainment,Smartphone,Windows,5:45 PM,6,4,At home,Mobile Data,20.2,72.7741935483871
721,50,1,India,97949,True,True,Waiting staff,0,4,72,18,8119,Trends,20,7612,6,19,39,54,Evening,5,5,Entertainment,Tablet,Android,4:25 PM,7,3,Commuting,Wi-Fi,4.0,195.17948717948718
722,18,1,United States,20276,False,False,Students,1,2,38,10,8635,Vlogs,26,8713,6,27,46,4,Afternoon,4,6,Boredom,Smartphone,Android,5:45 PM,6,4,At work,Mobile Data,3.8,189.41304347826087
723,35,2,United States,71151,True,True,Labor/Worker,1,2,219,10,7760,Pranks,21,7196,8,8,13,87,Afternoon,4,6,Boredom,Smartphone,Android,5:45 PM,6,4,At home,Mobile Data,21.9,553.5384615384615
724,49,0,United States,37611,False,False,Cashier,0,2,21,7,7954,Gaming,13,5423,6,9,10,55,Afternoon,4,6,Boredom,Tablet,Windows,5:45 PM,6,4,At school,Wi-Fi,3.0,542.3
725,64,0,Mexico,31944,False,True,Artist,1,4,139,18,4785,Life Hacks,29,5089,6,15,23,44,Evening,5,5,Procrastination,Tablet,iOS,4:25 PM,7,3,At school,Wi-Fi,7.722222222222222,221.2608695652174
726,28,0,Pakistan,72887,True,False,Students,1,3,182,1,9025,ASMR,19,6608,4,4,18,89,Evening,5,5,Entertainment,Tablet,iOS,4:25 PM,7,3,At school,Mobile Data,182.0,367.1111111111111
727,38,0,United States,69847,True,True,Cashier,1,1,217,7,1462,Trends,15,9717,7,25,32,12,Night,1,9,Habit,Computer,MacOS,10:15 PM,3,7,At home,Wi-Fi,31.0,303.65625
728,43,0,Germany,78653,True,False,Students,1,3,33,1,1160,Pranks,8,1469,8,9,33,81,Afternoon,4,6,Habit,Tablet,Android,5:00 PM,6,4,Commuting,Mobile Data,33.0,44.515151515151516
729,42,1,United States,76622,True,True,Waiting staff,1,2,108,15,387,ASMR,23,2675,3,7,36,79,Afternoon,4,6,Habit,Computer,Android,5:00 PM,6,4,At home,Mobile Data,7.2,74.30555555555556
730,39,1,India,47810,False,False,Waiting staff,1,2,148,4,7193,Trends,21,1513,7,8,28,74,Afternoon,4,6,Boredom,Smartphone,Android,5:00 PM,6,4,At work,Mobile Data,37.0,54.035714285714285
731,44,0,Barzil,97842,True,True,Engineer,1,1,183,10,9911,Vlogs,10,4876,3,15,16,99,Evening,5,5,Boredom,Smartphone,Android,2:00 PM,7,3,Commuting,Wi-Fi,18.3,304.75
732,30,2,India,30503,False,False,driver,1,3,38,9,4776,Pranks,3,1451,8,19,16,52,Evening,5,5,Entertainment,Tablet,Android,2:00 PM,7,3,At school,Mobile Data,4.222222222222222,90.6875
733,50,1,Vietnam,56976,True,True,Waiting staff,1,2,152,2,3410,Comedy,21,4654,1,15,18,93,Morning,7,3,Habit,Smartphone,MacOS,8:00 AM,9,1,At home,Mobile Data,76.0,258.55555555555554
734,51,0,India,31590,False,False,Waiting staff,1,2,51,14,690,Trends,3,3007,1,5,8,76,Night,1,9,Entertainment,Smartphone,Android,9:00 PM,3,7,At home,Mobile Data,3.642857142857143,375.875
735,58,2,Germany,30886,False,True,Waiting staff,1,3,217,16,7029,Gaming,26,3124,6,19,42,65,Evening,5,5,Boredom,Smartphone,iOS,2:00 PM,7,3,At home,Wi-Fi,13.5625,74.38095238095238
736,52,1,Pakistan,32866,False,False,Students,1,2,201,1,7263,Entertainment,5,1753,9,7,16,65,Afternoon,4,6,Entertainment,Smartphone,iOS,5:00 PM,6,4,At work,Mobile Data,201.0,109.5625
737,18,2,United States,86624,True,True,Waiting staff,1,3,169,2,5665,Life Hacks,16,1612,4,6,11,10,Evening,5,5,Boredom,Tablet,Windows,2:00 PM,7,3,At home,Mobile Data,84.5,146.54545454545453
738,38,0,United States,88899,True,False,Students,1,2,73,7,6767,Gaming,17,3275,6,27,6,18,Afternoon,3,7,Boredom,Computer,Android,5:00 PM,5,5,At home,Mobile Data,10.428571428571429,545.8333333333334
739,23,1,Indonesia,52792,True,True,Cashier,1,3,252,10,9362,Gaming,6,8747,5,19,1,47,Night,9,1,Habit,Tablet,iOS,9:00 PM,10,0,At school,Mobile Data,25.2,8747.0
740,45,0,Mexico,29764,False,True,driver,1,1,267,1,953,ASMR,26,2049,1,25,12,66,Evening,3,7,Habit,Smartphone,iOS,2:00 PM,5,5,Commuting,Mobile Data,267.0,170.75
741,34,0,Pakistan,62727,True,True,Students,1,2,161,13,6143,ASMR,20,824,6,28,38,49,Evening,9,1,Entertainment,Smartphone,Android,2:00 PM,10,0,At home,Mobile Data,12.384615384615385,21.68421052631579
742,22,2,Indonesia,98471,True,True,driver,1,1,224,1,5968,Entertainment,20,3030,9,17,28,72,Afternoon,3,7,Habit,Tablet,MacOS,5:00 PM,5,5,At home,Mobile Data,224.0,108.21428571428571
743,48,1,Vietnam,28068,False,False,Labor/Worker,1,2,175,5,7206,Life Hacks,16,1081,3,10,45,22,Evening,3,7,Habit,Tablet,Windows,2:00 PM,5,5,At home,Mobile Data,35.0,24.022222222222222
744,22,0,India,27295,False,True,Students,1,2,40,16,2485,Trends,24,5299,3,19,17,86,Afternoon,8,2,Habit,Smartphone,iOS,5:00 PM,10,0,At home,Wi-Fi,2.5,311.70588235294116
745,55,0,Mexico,61160,True,False,Manager,1,4,241,15,1855,Life Hacks,2,492,2,11,1,26,Afternoon,6,4,Habit,Computer,Android,5:00 PM,8,2,At school,Mobile Data,16.066666666666666,492.0
746,20,1,Mexico,31390,False,True,Cashier,1,3,291,17,3232,Pranks,20,4764,4,15,32,90,Evening,8,2,Boredom,Computer,iOS,2:00 PM,10,0,At work,Wi-Fi,17.11764705882353,148.875
747,40,1,Japan,40131,False,False,Cashier,0,1,38,16,2598,Entertainment,15,7202,3,10,8,9,Evening,6,4,Habit,Smartphone,iOS,2:00 PM,8,2,At home,Wi-Fi,2.375,900.25
748,54,0,Japan,95969,True,True,Engineer,0,1,204,13,7830,Pranks,18,8266,2,11,40,21,Night,8,2,Boredom,Smartphone,Android,9:00 PM,10,0,At work,Wi-Fi,15.692307692307692,206.65
749,54,1,India,35038,False,False,Students,1,1,265,11,8187,Pranks,1,3360,1,23,43,95,Morning,8,2,Procrastination,Smartphone,Windows,8:00 AM,10,0,At school,Mobile Data,24.09090909090909,78.13953488372093
